collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,38,22,16,0.12,0.12,0.11,37798,19272,18526,0.035,0.049,0.026,0.026,0.045,0.0,0.0,0.0,0.0,0.82,0.73,0.94
PORTFOLIO RECOVERY ASSOCIATES LLC,30,9,21,0.091,0.049,0.14,30313,2628,27685,0.028,0.0067,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.22,1.0
PROFESSIONAL & BUSINESS COLLECTIONS,27,20,7,0.082,0.11,0.048,61242,48491,12752,0.056,0.12,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.35,1.0
PROFESSIONAL & BUSINESS COLLECTIONS LLC,26,16,10,0.079,0.087,0.068,133950,62326,71624,0.12,0.16,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.44,1.0
DISCOVER BANK,24,17,7,0.073,0.092,0.048,55717,41691,14026,0.051,0.11,0.020,0.13,0.0,0.43,0.0,0.0,0.0,0.67,0.53,1.0
MIDLAND CREDIT MANAGEMENT INC,22,8,14,0.067,0.043,0.096,37813,959,36854,0.035,0.0024,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.50,1.0
CITIBANK NA,15,6,9,0.045,0.033,0.062,38539,0,38539,0.035,0.0,0.055,0.20,0.0,0.33,0.0,0.0,0.0,0.67,0.17,1.0
HOOSIER ACCOUNTS SERVICE,15,3,12,0.045,0.016,0.082,240619,17462,223157,0.22,0.044,0.32,0.067,0.0,0.083,0.0,0.0,0.0,0.93,0.67,1.0
CAPITAL ONE BANK (USA) NA,11,8,3,0.033,0.043,0.021,29006,25834,3172,0.027,0.066,0.0045,0.18,0.13,0.33,0.0,0.0,0.0,0.82,0.75,1.0
MIDLAND CREDIT MANAGEMENTINC,10,6,4,0.030,0.033,0.027,11772,5622,6150,0.011,0.014,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.17,1.0
JEFFERSON CAPITAL SYSTEMS LLC,9,5,4,0.027,0.027,0.027,789,0,789,0.00072,0.0,0.0011,0.11,0.20,0.0,0.0,0.0,0.0,0.44,0.0,1.0
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,7,2,5,0.021,0.011,0.034,27171,5322,21849,0.025,0.014,0.031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CROWN ASSET MANAGEMENT LLC,6,4,2,0.018,0.022,0.014,16264,13020,3244,0.015,0.033,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.75,1.0
ONEMAIN FINANCIAL GROUP LLC,5,4,1,0.015,0.022,0.0068,19113,19113,0,0.017,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.50,1.0
FIRST FEDERAL SAVINGS BANK,5,2,3,0.015,0.011,0.021,3662,0,3662,0.0033,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.80,0.50,1.0
