collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
midland credit management inc,35,7,28,15.2%,20.6%,14.2%,0,0,0,0%,0%,0%,2.9%,0.0%,3.6%,68.6%,71.4%,67.9%,91.4%,85.7%,92.9%
lvnv funding,29,8,21,12.6%,23.5%,10.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,58.6%,62.5%,57.1%,96.6%,100.0%,95.2%
portfolio recovery associates llc,24,1,23,10.4%,2.9%,11.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,45.8%,100.0%,43.5%,95.8%,100.0%,95.7%
cavalry spv i llc,14,4,10,6.1%,11.8%,5.1%,0,0,0,0%,0%,0%,21.4%,25.0%,20.0%,57.1%,50.0%,60.0%,92.9%,75.0%,100.0%
lvnv funding llc,14,0,14,6.1%,0.0%,7.1%,0,0,0,0%,0%,0%,14.3%,0%,14.3%,50.0%,0%,50.0%,85.7%,0%,85.7%
jefferson capital systems llc,13,3,10,5.6%,8.8%,5.1%,0,0,0,0%,0%,0%,7.7%,0.0%,10.0%,46.2%,33.3%,50.0%,84.6%,100.0%,80.0%
portfolio recovery,9,0,9,3.9%,0.0%,4.6%,0,0,0,0%,0%,0%,22.2%,0%,22.2%,44.4%,0%,44.4%,100.0%,0%,100.0%
midland funding llc,7,0,7,3.0%,0.0%,3.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,57.1%,0%,57.1%,100.0%,0%,100.0%
bank of america na,7,0,7,3.0%,0.0%,3.6%,0,0,0,0%,0%,0%,14.3%,0%,14.3%,57.1%,0%,57.1%,100.0%,0%,100.0%
midland credit management inc - st louis,7,1,6,3.0%,2.9%,3.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,57.1%,100.0%,50.0%,100.0%,100.0%,100.0%
madison medical center,6,0,6,2.6%,0.0%,3.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
absolute resolutions investments llc,6,1,5,2.6%,2.9%,2.5%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,66.7%,100.0%,60.0%,100.0%,100.0%,100.0%
jp morgan chase bank na - chicago,6,3,3,2.6%,8.8%,1.5%,0,0,0,0%,0%,0%,33.3%,33.3%,33.3%,33.3%,0.0%,66.7%,100.0%,100.0%,100.0%
capital one bank (usa) na,4,0,4,1.7%,0.0%,2.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
lvnv funding greenville sc suite 500,4,0,4,1.7%,0.0%,2.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
jp morgan chase bank na,4,3,1,1.7%,8.8%,0.5%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,75.0%,100.0%,0.0%,100.0%,100.0%,100.0%
wakefield & associates inc,3,0,3,1.3%,0.0%,1.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
citibank na,3,0,3,1.3%,0.0%,1.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
washington university physicians network,2,0,2,0.9%,0.0%,1.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
saint louis university,2,0,2,0.9%,0.0%,1.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
onemain financial group llc,2,1,1,0.9%,2.9%,0.5%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
crown asset management llc,2,0,2,0.9%,0.0%,1.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
harris & harris,2,0,2,0.9%,0.0%,1.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
simmons bank,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
south county anesthesia assoc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
midwest acceptance corp,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
barclays bank delaware,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
uhg i llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv i llc assignee of hsbc bank nevada n. a.,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
dockins broadcast group llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
unico bank,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
poplar bluff regional medical center,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
security credit service llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
ste. genevieve county memorial hospital,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
orthopedic associates llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
signature medical group inc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mhc llc d/b/a mrcc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
freeman health system,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
credit corp solutions inc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
persolve recoveries llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
