collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
POPLAR BLUFF REGIONAL MEDICAL CENTER LLC,618,59,559,55.4%,42.1%,57.3%,0,0,0,0.0%,0.0%,0.0%,10.7%,8.5%,10.9%,31.9%,30.5%,32.0%,98.9%,96.6%,99.1%
PORTFOLIO RECOVERY ASSOCIATES LLC,88,5,83,7.9%,3.6%,8.5%,0,0,0,0.0%,0.0%,0.0%,19.3%,0.0%,20.5%,39.8%,20.0%,41.0%,100.0%,100.0%,100.0%
MIDLAND CREDIT MANAGEMENT INC,85,15,70,7.6%,10.7%,7.2%,0,0,0,0.0%,0.0%,0.0%,25.9%,13.3%,28.6%,45.9%,40.0%,47.1%,91.8%,86.7%,92.9%
LVNV FUNDING LLC,72,14,58,6.5%,10.0%,5.9%,0,0,0,0.0%,0.0%,0.0%,18.1%,28.6%,15.5%,36.1%,7.1%,43.1%,93.1%,71.4%,98.3%
MIDLAND FUNDING LLC,22,0,22,2.0%,0.0%,2.3%,0,0,0,0.0%,0.0%,0.0%,4.5%,0.0%,4.5%,40.9%,0.0%,40.9%,100.0%,0.0%,100.0%
CAVALRY SPV I LLC,21,4,17,1.9%,2.9%,1.7%,0,0,0,0.0%,0.0%,0.0%,42.9%,0.0%,52.9%,38.1%,25.0%,41.2%,95.2%,75.0%,100.0%
JEFFERSON CAPITAL SYSTEMS LLC,17,4,13,1.5%,2.9%,1.3%,0,0,0,0.0%,0.0%,0.0%,17.6%,25.0%,15.4%,23.5%,25.0%,23.1%,88.2%,75.0%,92.3%
POPLAR BLUFF REGIONAL MEDICAL CENTER INC,16,0,16,1.4%,0.0%,1.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,31.3%,0.0%,31.3%,100.0%,0.0%,100.0%
POPLAR BLUFF REGIONAL MEDICAL CENTER,15,1,14,1.3%,0.7%,1.4%,0,0,0,0.0%,0.0%,0.0%,20.0%,0.0%,21.4%,13.3%,0.0%,14.3%,86.7%,100.0%,85.7%
CITIBANK NA,13,3,10,1.2%,2.1%,1.0%,0,0,0,0.0%,0.0%,0.0%,38.5%,33.3%,40.0%,23.1%,0.0%,30.0%,100.0%,100.0%,100.0%
CAPITAL ONE BANK,11,2,9,1.0%,1.4%,0.9%,0,0,0,0.0%,0.0%,0.0%,27.3%,0.0%,33.3%,9.1%,0.0%,11.1%,81.8%,100.0%,77.8%
BANK OF AMERICA,11,1,10,1.0%,0.7%,1.0%,0,0,0,0.0%,0.0%,0.0%,18.2%,0.0%,20.0%,9.1%,0.0%,10.0%,90.9%,100.0%,90.0%
JP MORGAN CHASE BANK NA,10,6,4,0.9%,4.3%,0.4%,0,0,0,0.0%,0.0%,0.0%,40.0%,16.7%,75.0%,30.0%,33.3%,25.0%,80.0%,83.3%,75.0%
CREDIT BUREAU SERVICES LLC,10,2,8,0.9%,1.4%,0.8%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,30.0%,50.0%,25.0%,100.0%,100.0%,100.0%
ONEMAIN FINANCIAL,8,0,8,0.7%,0.0%,0.8%,0,0,0,0.0%,0.0%,0.0%,37.5%,0.0%,37.5%,37.5%,0.0%,37.5%,100.0%,0.0%,100.0%
SOUTHEAST MISSOURI HOSPITAL ASSOCIATION,7,3,4,0.6%,2.1%,0.4%,0,0,0,0.0%,0.0%,0.0%,14.3%,0.0%,25.0%,42.9%,66.7%,25.0%,85.7%,100.0%,75.0%
OZARK FEDERAL CREDIT UNION,6,4,2,0.5%,2.9%,0.2%,0,0,0,0.0%,0.0%,0.0%,33.3%,25.0%,50.0%,33.3%,25.0%,50.0%,66.7%,50.0%,100.0%
CBS LLC AAOCRG,6,3,3,0.5%,2.1%,0.3%,0,0,0,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,50.0%,33.3%,66.7%,83.3%,66.7%,100.0%
WASHINGTON UNIVERSITY PHYSICIAN NETWORK,4,0,4,0.4%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,4,1,3,0.4%,0.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,25.0%,100.0%,0.0%,75.0%,0.0%,100.0%,75.0%,0.0%,100.0%
VELOCITY INVESTMENTS LLC,4,1,3,0.4%,0.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,25.0%,100.0%,0.0%,25.0%,0.0%,33.3%,75.0%,0.0%,100.0%
PORTFOLIO RECOVERY ASSOCIATES LLC PETITIONER,4,0,4,0.4%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC,4,2,2,0.4%,1.4%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%
CAPITAL REGION MEDICAL CENTER,3,0,3,0.3%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%,100.0%,0.0%,100.0%
POPLAR BLUFF REGIONAL MEDICAL CENTER LLC D/B/A POPLAR BLUFF,2,0,2,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
MOBERLY HOSPITAL COMPANY LLC D/B/A MOBERLY REGIONAL MED,2,0,2,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MADISON MEDICAL CENTER,2,1,1,0.2%,0.7%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
TD BANK USA NA,2,1,1,0.2%,0.7%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
