collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,108,79,29,0.11,0.16,0.063,35298,28017,7280,0.016,0.043,0.0047,0.046,0.063,0.0,0.0,0.0,0.0,0.30,0.32,0.24
PORTFOLIO RECOVERY ASSOCIATES LLC,103,46,57,0.11,0.092,0.12,129145,56371,72774,0.059,0.086,0.047,0.029,0.022,0.035,0.0,0.0,0.0,0.68,0.52,0.81
MIDLAND CREDIT MANAGEMENT INC,94,53,41,0.098,0.11,0.089,81513,17953,63561,0.037,0.027,0.041,0.021,0.019,0.024,0.0,0.0,0.0,0.46,0.32,0.63
CAPITAL ONE BANK (USA) NA,57,45,12,0.059,0.090,0.026,93183,72617,20566,0.042,0.11,0.013,0.035,0.022,0.083,0.0,0.0,0.0,0.63,0.60,0.75
DISCOVER BANK,55,39,16,0.057,0.078,0.035,149475,69932,79543,0.068,0.11,0.051,0.13,0.10,0.19,0.0,0.0,0.0,0.47,0.33,0.81
COMMUNITYWIDE FEDERAL CREDIT UNION,46,13,33,0.048,0.026,0.072,206025,0,206025,0.093,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.64
JEFFERSON CAPITAL SYSTEMS LLC,43,16,27,0.045,0.032,0.059,59534,9664,49870,0.027,0.015,0.032,0.023,0.0,0.037,0.0,0.0,0.0,0.49,0.31,0.59
ONEMAIN FINANCIAL GROUP LLC,24,14,10,0.025,0.028,0.022,115600,71663,43937,0.052,0.11,0.028,0.083,0.071,0.10,0.0,0.0,0.0,0.63,0.50,0.80
CROWN ASSET MANAGEMENT LLC,23,14,9,0.024,0.028,0.020,30820,16824,13996,0.014,0.026,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.79,1.0
CAVALRY SPV I LLC,23,14,9,0.024,0.028,0.020,53478,37271,16206,0.024,0.057,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.43,0.89
SYNCHRONY BANK,17,14,3,0.018,0.028,0.0065,2466,2466,0,0.0011,0.0037,0.0,0.059,0.071,0.0,0.0,0.0,0.0,0.29,0.14,1.0
ST JOSEPH REGIONAL MEDICAL CENTER PLYMOUTH CAMPUS INC,17,0,17,0.018,0.0,0.037,53185,0,53185,0.024,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94
CITIBANK NA,16,6,10,0.017,0.012,0.022,52002,3504,48498,0.024,0.0053,0.031,0.50,0.17,0.70,0.0,0.0,0.0,0.69,0.50,0.80
BANK OF AMERICA NA,15,5,10,0.016,0.010,0.022,92201,14055,78146,0.042,0.021,0.051,0.13,0.0,0.20,0.0,0.0,0.0,0.67,0.40,0.80
MIDLAND FUNDING LLC,15,3,12,0.016,0.0060,0.026,11887,0,11887,0.0054,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.42
SAC FINANCE INC,14,5,9,0.015,0.010,0.020,90064,0,90064,0.041,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.20,0.89
