collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,291,205,86,0.14,0.19,0.091,122351,105165,17186,0.036,0.078,0.0083,0.027,0.024,0.035,0.0,0.0,0.0,0.32,0.31,0.35
PORTFOLIO RECOVERY ASSOCIATES LLC,256,127,129,0.13,0.12,0.14,273554,91258,182296,0.080,0.068,0.088,0.012,0.0079,0.016,0.0,0.0,0.0,0.41,0.25,0.57
MIDLAND CREDIT MANAGEMENT INC,226,111,115,0.11,0.10,0.12,160719,54565,106155,0.047,0.040,0.051,0.0088,0.0090,0.0087,0.0,0.0,0.0,0.38,0.23,0.53
JEFFERSON CAPITAL SYSTEMS LLC,102,26,76,0.050,0.024,0.080,112686,24387,88300,0.033,0.018,0.043,0.020,0.038,0.013,0.0,0.0,0.0,0.47,0.38,0.50
CAPITAL ONE BANK (USA) NA,102,81,21,0.050,0.074,0.022,181751,169544,12208,0.053,0.13,0.0059,0.078,0.086,0.048,0.0,0.0,0.0,0.52,0.54,0.43
DISCOVER BANK,91,65,26,0.045,0.060,0.027,124611,44951,79659,0.036,0.033,0.038,0.12,0.14,0.077,0.0,0.0,0.0,0.35,0.25,0.62
CROWN ASSET MANAGEMENT LLC,59,20,39,0.029,0.018,0.041,98001,31813,66188,0.029,0.024,0.032,0.068,0.050,0.077,0.0,0.0,0.0,0.85,0.85,0.85
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,55,27,28,0.027,0.025,0.030,161659,65991,95668,0.047,0.049,0.046,0.036,0.037,0.036,0.0,0.0,0.0,0.73,0.52,0.93
MIDLAND FUNDING LLC,42,3,39,0.021,0.0027,0.041,37920,4338,33582,0.011,0.0032,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.60,1.0,0.56
CITIBANK NA,41,19,22,0.020,0.017,0.023,63226,9272,53953,0.018,0.0069,0.026,0.15,0.11,0.18,0.0,0.0,0.0,0.59,0.37,0.77
ONEMAIN FINANCIAL GROUP LLC,39,15,24,0.019,0.014,0.025,121022,34407,86615,0.035,0.025,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.40,0.58
CAVALRY SPV I LLC,36,16,20,0.018,0.015,0.021,46258,20838,25419,0.014,0.015,0.012,0.056,0.0,0.10,0.0,0.0,0.0,0.53,0.31,0.70
BANK OF AMERICA NA,36,16,20,0.018,0.015,0.021,166625,33025,133600,0.049,0.024,0.064,0.22,0.31,0.15,0.0,0.0,0.0,0.61,0.38,0.80
SYNCHRONY BANK,33,28,5,0.016,0.026,0.0053,38471,38471,0,0.011,0.028,0.0,0.061,0.071,0.0,0.0,0.0,0.0,0.55,0.46,1.0
TD BANK USA NA,29,27,2,0.014,0.025,0.0021,29688,26063,3624,0.0087,0.019,0.0017,0.14,0.15,0.0,0.0,0.0,0.0,0.31,0.30,0.50
UNIFUND CCR LLC,27,5,22,0.013,0.0046,0.023,22410,1466,20944,0.0065,0.0011,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.20,0.36
SAC FINANCE INC,26,17,9,0.013,0.016,0.0095,142888,90088,52800,0.042,0.067,0.025,0.12,0.12,0.11,0.0,0.0,0.0,0.50,0.47,0.56
SECOND ROUND SUB LLC,25,9,16,0.012,0.0082,0.017,17867,1008,16859,0.0052,0.00075,0.0081,0.16,0.22,0.13,0.0,0.0,0.0,0.56,0.11,0.81
AMERICAN EXPRESS NATIONAL BANK,18,16,2,0.0088,0.015,0.0021,4319,4319,0,0.0013,0.0032,0.0,0.056,0.0,0.50,0.0,0.0,0.0,0.22,0.19,0.50
CREDIT CORP SOLUTIONS INC,17,13,4,0.0083,0.012,0.0042,18709,12471,6238,0.0055,0.0092,0.0030,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.31,0.50
CREDIT ACCEPTANCE CORP.,15,11,4,0.0074,0.010,0.0042,17839,5872,11967,0.0052,0.0043,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.27,0.75
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,15,5,10,0.0074,0.0046,0.011,48521,31214,17307,0.014,0.023,0.0083,0.067,0.0,0.10,0.0,0.0,0.0,0.53,0.40,0.60
NEW WORLD COLLECTIONS INC,13,6,7,0.0064,0.0055,0.0074,12232,0,12232,0.0036,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.17,0.71
DRIVE NOW AUTO CREDIT COMPANY INC,12,4,8,0.0059,0.0037,0.0084,57794,0,57794,0.017,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.63
DNF ASSOCIATES LLC,11,10,1,0.0054,0.0092,0.0011,2294,941,1353,0.00067,0.00070,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.20,1.0
SOLIDARITY COMMUNITY FEDERAL CREDIT UNION,11,8,3,0.0054,0.0073,0.0032,28960,28960,0,0.0085,0.021,0.0,0.18,0.25,0.0,0.0,0.0,0.0,0.18,0.25,0.0
COMMUNITYWIDE FEDERAL CREDIT UNION,10,4,6,0.0049,0.0037,0.0063,14631,0,14631,0.0043,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.30,0.0,0.50
SECOND ROUND LP,10,2,8,0.0049,0.0018,0.0084,11581,0,11581,0.0034,0.0,0.0056,0.10,0.0,0.13,0.0,0.0,0.0,0.70,0.0,0.88
PORTFOLIO RECOVERY ASSOCIATESLLC,10,0,10,0.0049,0.0,0.011,3392,0,3392,0.00099,0.0,0.0016,0.10,0.0,0.10,0.0,0.0,0.0,0.40,0.0,0.40
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,9,4,5,0.0044,0.0037,0.0053,6123,4608,1515,0.0018,0.0034,0.00073,0.22,0.25,0.20,0.0,0.0,0.0,0.44,0.25,0.60
VELOCITY INVESTMENTS LLC,9,9,0,0.0044,0.0082,0.0,14661,14661,0,0.0043,0.011,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.33,0.33,0.0
EAGLE FINANCE COMPANY,8,4,4,0.0039,0.0037,0.0042,12485,4437,8048,0.0036,0.0033,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.75,1.0
CREDIT ACCEPTANCE CORPORATION,8,6,2,0.0039,0.0055,0.0021,29527,24465,5063,0.0086,0.018,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.33,0.50
CREDITMAX INC,8,4,4,0.0039,0.0037,0.0042,44936,10370,34566,0.013,0.0077,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.75,1.0
PROFESSIONAL FINANCIAL SERVICES OF INDIANA LLC,8,5,3,0.0039,0.0046,0.0032,51960,17270,34690,0.015,0.013,0.017,0.13,0.20,0.0,0.0,0.0,0.0,0.88,0.80,1.0
BARCLAYS BANK DELAWARE,7,0,7,0.0034,0.0,0.0074,16237,0,16237,0.0047,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86
MARINER FINANCE LLC,7,3,4,0.0034,0.0027,0.0042,20268,13292,6976,0.0059,0.0098,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.33,1.0
FORUM CREDIT UNION,7,5,2,0.0034,0.0046,0.0021,38719,38719,0,0.011,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.40,0.0
FINANCIAL BUILDERS FEDERAL CREDIT UNION,7,3,4,0.0034,0.0027,0.0042,71562,41706,29856,0.021,0.031,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.33,0.50
MIDLAND CREDIT MANAGEMENTINC,7,0,7,0.0034,0.0,0.0074,2720,0,2720,0.00079,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71
ROSS EDUCATION LLC,6,5,1,0.0029,0.0046,0.0011,25421,18425,6995,0.0074,0.014,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.60,1.0
CAVALRY SPV ILLC,6,0,6,0.0029,0.0,0.0063,11943,0,11943,0.0035,0.0,0.0058,0.17,0.0,0.17,0.0,0.0,0.0,0.83,0.0,0.83
TEACHERS CREDIT UNION,6,3,3,0.0029,0.0027,0.0032,26808,0,26808,0.0078,0.0,0.013,0.50,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67
ROCK CREEK CAPITAL LLC,6,3,3,0.0029,0.0027,0.0032,19649,7761,11888,0.0057,0.0057,0.0057,0.50,1.0,0.0,0.0,0.0,0.0,0.83,0.67,1.0
GOLDMAN SACHS BANK USA,6,6,0,0.0029,0.0055,0.0,21357,21357,0,0.0062,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0
JDB OF KOKOMO LLC D/B/A J D BYRIDER,6,6,0,0.0029,0.0055,0.0,23695,23695,0,0.0069,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0
CAPITAL ONE NA,6,6,0,0.0029,0.0055,0.0,10846,10846,0,0.0032,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0
HERITAGE ACCEPTANCE CORPORATION,5,1,4,0.0025,0.00092,0.0042,21073,0,21073,0.0062,0.0,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0.80,0.0,1.0
HAYNES COMMUNITY FEDERAL CREDIT UNION,5,0,5,0.0025,0.0,0.0053,39954,0,39954,0.012,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.0,0.60
ABSOLUTE RESOLUTIONS,5,4,1,0.0025,0.0037,0.0011,30122,30122,0,0.0088,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.50,0.0
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,4,0,4,0.0020,0.0,0.0042,1965,0,1965,0.00057,0.0,0.00095,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0
VELOCITY INVESTMENTS LLC ASSIGNEE OF PROSPER FUNDING LLC ASSIGNEE OF WEBBANK,4,3,1,0.0020,0.0027,0.0011,8855,0,8855,0.0026,0.0,0.0043,0.25,0.33,0.0,0.0,0.0,0.0,0.50,0.33,1.0
CKS PRIME INVESTMENTS LLC,4,3,1,0.0020,0.0027,0.0011,7209,7209,0,0.0021,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.33,1.0
WORLD FINANCE COMPANY OF INDIANA LLC,4,4,0,0.0020,0.0037,0.0,2875,2875,0,0.00084,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
ATLAS COLLECTIONS INC,3,1,2,0.0015,0.00092,0.0021,1682,0,1682,0.00049,0.0,0.00081,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0
SOLIDARITY COMMUNITY FCU,3,0,3,0.0015,0.0,0.0032,29826,0,29826,0.0087,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SOLIDARITY FEDERAL CREDIT UNION,3,0,3,0.0015,0.0,0.0032,13662,0,13662,0.0040,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
SAC FINANCE,3,0,3,0.0015,0.0,0.0032,14460,0,14460,0.0042,0.0,0.0070,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
