collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,110,24,86,19.0%,27.3%,17.5%,0,0,0,0.0%,0.0%,0.0%,11.8%,4.2%,14.0%,30.0%,50.0%,24.4%,94.5%,91.7%,95.3%
MIDLAND CREDIT MANAGEMENT INC,103,17,86,17.8%,19.3%,17.5%,0,0,0,0.0%,0.0%,0.0%,8.7%,5.9%,9.3%,34.0%,52.9%,30.2%,88.3%,76.5%,90.7%
PORTFOLIO RECOVERY ASSOCIATES LLC,91,7,84,15.7%,8.0%,17.1%,0,0,0,0.0%,0.0%,0.0%,6.6%,0.0%,7.1%,26.4%,14.3%,27.4%,98.9%,100.0%,98.8%
CAVALRY SPV 1 LLC,28,4,24,4.8%,4.5%,4.9%,0,0,0,0.0%,0.0%,0.0%,7.1%,25.0%,4.2%,28.6%,25.0%,29.2%,92.9%,100.0%,91.7%
MIDLAND FUNDING LLC,23,1,22,4.0%,1.1%,4.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,43.5%,0.0%,45.5%,95.7%,100.0%,95.5%
BANK OF AMERICA NA,19,1,18,3.3%,1.1%,3.7%,0,0,0,0.0%,0.0%,0.0%,15.8%,0.0%,16.7%,36.8%,100.0%,33.3%,100.0%,100.0%,100.0%
CAPITAL ONE BANK USA NA,17,0,17,2.9%,0.0%,3.5%,0,0,0,0.0%,0.0%,0.0%,5.9%,0.0%,5.9%,17.6%,0.0%,17.6%,94.1%,0.0%,94.1%
CITIBANK NA,16,3,13,2.8%,3.4%,2.6%,0,0,0,0.0%,0.0%,0.0%,31.3%,66.7%,23.1%,12.5%,0.0%,15.4%,93.8%,100.0%,92.3%
ST LOUIS UNIVERSITY,10,0,10,1.7%,0.0%,2.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,20.0%,100.0%,0.0%,100.0%
JP MORGAN CHASE BANK NA,10,3,7,1.7%,3.4%,1.4%,0,0,0,0.0%,0.0%,0.0%,30.0%,33.3%,28.6%,20.0%,33.3%,14.3%,70.0%,66.7%,71.4%
JEFFERSON CAPITAL SYSTEMS,8,0,8,1.4%,0.0%,1.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
TD BANK USA NA,8,6,2,1.4%,6.8%,0.4%,0,0,0,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%,12.5%,16.7%,0.0%,75.0%,66.7%,100.0%
SAINT LOUIS UNIVERSITY,8,1,7,1.4%,1.1%,1.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
JEFFERSON CAPITAL SYSTEMS LLC,8,2,6,1.4%,2.3%,1.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,12.5%,0.0%,16.7%,62.5%,100.0%,50.0%
CASH LINK USA,5,0,5,0.9%,0.0%,1.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,40.0%,100.0%,0.0%,100.0%
MIDWEST ENT CENTRE P.C.,5,0,5,0.9%,0.0%,1.0%,0,0,0,0.0%,0.0%,0.0%,20.0%,0.0%,20.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,5,1,4,0.9%,1.1%,0.8%,0,0,0,0.0%,0.0%,0.0%,20.0%,0.0%,25.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
SIGNATURE MEDICAL GROUP INC,5,0,5,0.9%,0.0%,1.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ST LUKES HOSPITAL,5,0,5,0.9%,0.0%,1.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,40.0%,100.0%,0.0%,100.0%
