collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
CAPITAL REGION MEDICAL CENTER,42,2,40,36.2%,13.3%,39.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,35.7%,0.0%,37.5%,100.0%,100.0%,100.0%
LVNV FUNDING LLC,11,3,8,9.5%,20.0%,7.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,63.6%,33.3%,75.0%,100.0%,100.0%,100.0%
MIDLAND CREDIT MANAGEMENT INC,10,0,10,8.6%,0.0%,9.9%,0,0,0,0.0%,0.0%,0.0%,10.0%,0.0%,10.0%,30.0%,0.0%,30.0%,100.0%,0.0%,100.0%
PORTFOLIO RECOVERY ASSOCIATES LLC,10,1,9,8.6%,6.7%,8.9%,0,0,0,0.0%,0.0%,0.0%,10.0%,100.0%,0.0%,40.0%,100.0%,33.3%,100.0%,100.0%,100.0%
CONSUMER ADJUSTMENT COMPANY INC,9,1,8,7.8%,6.7%,7.9%,0,0,0,0.0%,0.0%,0.0%,11.1%,100.0%,0.0%,55.6%,0.0%,62.5%,100.0%,100.0%,100.0%
MIDLAND FUNDING LLC,5,0,5,4.3%,0.0%,5.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,40.0%,100.0%,0.0%,100.0%
CAPITAL REGION MEDICAL CENTER - KANSAS CITY MO,5,2,3,4.3%,13.3%,3.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,100.0%,66.7%
OZARK CENTRAL AMBULANCE DISTRICT,4,0,4,3.4%,0.0%,4.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
WAKEFIELD & ASSOCIATES INC,2,1,1,1.7%,6.7%,1.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
CAVALRY SPV I LLC,2,1,1,1.7%,6.7%,1.0%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
