collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,45,32,13,0.16,0.21,0.10,11081,6304,4777,0.024,0.039,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.41,0.46
PORTFOLIO RECOVERY ASSOCIATES LLC,23,7,16,0.082,0.046,0.13,25175,7258,17917,0.056,0.045,0.061,0.043,0.0,0.063,0.0,0.0,0.0,0.57,0.14,0.75
JEFFERSON CAPITAL SYSTEMS LLC,22,8,14,0.079,0.053,0.11,25272,4709,20563,0.056,0.030,0.070,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.50,0.64
MIDLAND CREDIT MANAGEMENT INC,22,11,11,0.079,0.072,0.087,16136,6404,9731,0.036,0.040,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.36,0.55
SAC FINANCE INC,17,14,3,0.061,0.092,0.024,62282,23458,38824,0.14,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.14,1.0
DISCOVER BANK,13,10,3,0.047,0.066,0.024,10070,10070,0,0.022,0.063,0.0,0.23,0.30,0.0,0.0,0.0,0.0,0.54,0.50,0.67
CAPITAL ONE BANK (USA) NA,10,8,2,0.036,0.053,0.016,8000,8000,0,0.018,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.63,0.50
ONEMAIN FINANCIAL GROUP LLC,7,4,3,0.025,0.026,0.024,9556,9556,0,0.021,0.060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.50,0.67
MARINER FINANCE LLC,7,3,4,0.025,0.020,0.031,34882,12426,22457,0.077,0.078,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.0,0.75
SYNCHRONY BANK,6,6,0,0.022,0.039,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROWN ASSET MANAGEMENT LLC,5,0,5,0.018,0.0,0.039,7642,0,7642,0.017,0.0,0.026,0.20,0.0,0.20,0.0,0.0,0.0,1.0,0.0,1.0
