collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
poplar bluff regional medical center llc,11,2,9,14.7%,18.2%,14.1%,0,0,0,0%,0%,0%,9.1%,0.0%,11.1%,36.4%,50.0%,33.3%,90.9%,50.0%,100.0%
lvnv funding llc,10,1,9,13.3%,9.1%,14.1%,0,0,0,0%,0%,0%,10.0%,0.0%,11.1%,60.0%,0.0%,66.7%,100.0%,100.0%,100.0%
portfolio recovery associates llc,10,1,9,13.3%,9.1%,14.1%,0,0,0,0%,0%,0%,10.0%,0.0%,11.1%,40.0%,0.0%,44.4%,100.0%,100.0%,100.0%
midland credit management inc,8,1,7,10.7%,9.1%,10.9%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,75.0%,100.0%,71.4%,100.0%,100.0%,100.0%
poplar bluff regional medical center,5,2,3,6.7%,18.2%,4.7%,0,0,0,0%,0%,0%,20.0%,0.0%,33.3%,20.0%,50.0%,0.0%,100.0%,100.0%,100.0%
jefferson capital systems llc,3,0,3,4.0%,0.0%,4.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
midland funding llc,3,0,3,4.0%,0.0%,4.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
southeast missouri hospital association,2,1,1,2.7%,9.1%,1.6%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
wakefield & associates inc,2,0,2,2.7%,0.0%,3.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
cavalry spv i llc,2,1,1,2.7%,9.1%,1.6%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,50.0%,0.0%,100.0%
madison medical center,2,1,1,2.7%,9.1%,1.6%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
poplar bluff reg med ctr llc d/b/a poplar bluff reg med ctr,2,1,1,2.7%,9.1%,1.6%,0,0,0,0%,0%,0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
portfolio recovery assoc.,2,0,2,2.7%,0.0%,3.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
crown asset management llc - st louis,2,0,2,2.7%,0.0%,3.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
pbrmc llc d/b/a pbrmc,2,0,2,2.7%,0.0%,3.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
willis james michael,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
moberly hospital company llc dba moberly regional med center,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bank of america na,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery associates llc - norfolk va,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital one bank,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
moberly hospital company llc,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
pbrmc inc d/b/a pbrmc,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
citibank na,1,0,1,1.3%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
