collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,142,90,52,0.16,0.18,0.13,108447,65421,43026,0.040,0.068,0.025,0.042,0.067,0.0,0.0,0.0,0.0,0.70,0.59,0.90
MIDLAND CREDIT MANAGEMENT INC,93,51,42,0.10,0.10,0.11,95560,30474,65087,0.036,0.032,0.038,0.022,0.0,0.048,0.0,0.0,0.0,0.71,0.55,0.90
PORTFOLIO RECOVERY ASSOCIATES LLC,74,29,45,0.082,0.057,0.11,78758,9702,69056,0.029,0.010,0.040,0.041,0.034,0.044,0.0,0.0,0.0,0.64,0.34,0.82
DISCOVER BANK,53,41,12,0.059,0.081,0.030,187843,128353,59490,0.070,0.13,0.034,0.15,0.15,0.17,0.0,0.0,0.0,0.64,0.54,1.0
JEFFERSON CAPITAL SYSTEMS LLC,42,14,28,0.047,0.028,0.071,69839,3059,66779,0.026,0.0032,0.039,0.071,0.0,0.11,0.0,0.0,0.0,0.64,0.29,0.82
CAPITAL ONE BANK (USA) NA,42,32,10,0.047,0.063,0.025,124624,91269,33355,0.047,0.096,0.019,0.12,0.16,0.0,0.0,0.0,0.0,0.74,0.66,1.0
ONEMAIN FINANCIAL GROUP LLC,40,26,14,0.044,0.051,0.035,199934,103716,96218,0.075,0.11,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.38,0.93
MARINER FINANCE LLC,36,22,14,0.040,0.043,0.035,104370,55680,48690,0.039,0.058,0.028,0.056,0.0,0.14,0.0,0.0,0.0,0.58,0.41,0.86
SAC FINANCE INC,32,15,17,0.035,0.030,0.043,163441,14410,149031,0.061,0.015,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.067,0.94
UNIFUND CCR LLC,14,0,14,0.016,0.0,0.035,26230,0,26230,0.0098,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.93
MIDLAND FUNDING LLC,14,0,14,0.016,0.0,0.035,17294,0,17294,0.0065,0.0,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86
BANK OF AMERICA NA,12,6,6,0.013,0.012,0.015,34895,9134,25762,0.013,0.0096,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.50,1.0
SYNCHRONY BANK,11,10,1,0.012,0.020,0.0025,34164,34164,0,0.013,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.80,1.0
CRANE CREDIT UNION,10,7,3,0.011,0.014,0.0076,43480,32340,11140,0.016,0.034,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.57,0.67
CAVALRY SPV I LLC,9,2,7,0.010,0.0040,0.018,26061,1714,24347,0.0097,0.0018,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.50,1.0
CREDITONE LLC,8,7,1,0.0089,0.014,0.0025,22217,18816,3402,0.0083,0.020,0.0020,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.57,1.0
FORD MOTOR CREDIT COMPANY LLC,7,4,3,0.0078,0.0079,0.0076,81158,35451,45707,0.030,0.037,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.75,0.67
RENT TO OWN RENTALS LLC,7,2,5,0.0078,0.0040,0.013,2979,0,2979,0.0011,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,1.0
CREDIT ACCEPTANCE CORP.,7,4,3,0.0078,0.0079,0.0076,9410,9410,0,0.0035,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.67
CAVALRY SPV ILLC,7,1,6,0.0078,0.0020,0.015,13954,1559,12395,0.0052,0.0016,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
TD BANK USA NA,7,7,0,0.0078,0.014,0.0,5912,5912,0,0.0022,0.0062,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.71,0.71,0.0
WORLD FINANCE COMPANY OF INDIANA LLC,7,7,0,0.0078,0.014,0.0,1524,1524,0,0.00057,0.0016,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.29,0.29,0.0
CITIBANK NA,6,1,5,0.0066,0.0020,0.013,42585,0,42585,0.016,0.0,0.025,0.33,0.0,0.40,0.0,0.0,0.0,0.83,0.0,1.0
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC,6,3,3,0.0066,0.0059,0.0076,24222,14481,9741,0.0090,0.015,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.67,1.0
CREDIT CORP SOLUTIONS INC,6,4,2,0.0066,0.0079,0.0050,16256,16256,0,0.0061,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.75,1.0
AUTOVEST L.L.C OF INDIANA,6,6,0,0.0066,0.012,0.0,6505,6505,0,0.0024,0.0068,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.0
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,5,2,3,0.0055,0.0040,0.0076,18245,4926,13319,0.0068,0.0052,0.0077,0.20,0.0,0.33,0.0,0.0,0.0,0.80,1.0,0.67
CROWN ASSET MANAGEMENT LLC,5,2,3,0.0055,0.0040,0.0076,5175,0,5175,0.0019,0.0,0.0030,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.0,1.0
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,5,1,4,0.0055,0.0020,0.010,9920,0,9920,0.0037,0.0,0.0058,0.20,1.0,0.0,0.0,0.0,0.0,0.60,0.0,0.75
