collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,29,4,25,19.2%,20.0%,19.1%,0,0,0,0%,0%,0%,3.4%,0.0%,4.0%,55.2%,25.0%,60.0%,100.0%,100.0%,100.0%
midland credit management inc,24,6,18,15.9%,30.0%,13.7%,0,0,0,0%,0%,0%,8.3%,0.0%,11.1%,33.3%,16.7%,38.9%,91.7%,66.7%,100.0%
portfolio recovery associates llc,14,0,14,9.3%,0.0%,10.7%,0,0,0,0%,0%,0%,14.3%,0%,14.3%,14.3%,0%,14.3%,100.0%,0%,100.0%
cavalry spv i llc,8,0,8,5.3%,0.0%,6.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,37.5%,0%,37.5%,100.0%,0%,100.0%
midland funding llc,7,1,6,4.6%,5.0%,4.6%,0,0,0,0%,0%,0%,14.3%,0.0%,16.7%,57.1%,0.0%,66.7%,100.0%,100.0%,100.0%
citibank na,7,2,5,4.6%,10.0%,3.8%,0,0,0,0%,0%,0%,28.6%,0.0%,40.0%,28.6%,0.0%,40.0%,100.0%,100.0%,100.0%
moberly hospital company llc,6,0,6,4.0%,0.0%,4.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,83.3%,0%,83.3%
jefferson capital systems llc,5,2,3,3.3%,10.0%,2.3%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,80.0%,100.0%,66.7%,100.0%,100.0%,100.0%
capital one bank (usa) na,4,0,4,2.6%,0.0%,3.1%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bank of america na,4,1,3,2.6%,5.0%,2.3%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,66.7%,100.0%,100.0%,100.0%
jpmorgan chase bank,4,0,4,2.6%,0.0%,3.1%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
portfolio recovery,4,0,4,2.6%,0.0%,3.1%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
the central trust bank,2,0,2,1.3%,0.0%,1.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
absolute resolutions investments llc,2,0,2,1.3%,0.0%,1.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
