collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
PROFESSIONAL & BUSINESS COLLECTIONS LLC,741,384,357,0.17,0.16,0.17,4037094,2069132,1967962,0.39,0.36,0.43,0.0067,0.0078,0.0056,0.0,0.0,0.0,0.59,0.45,0.75
LVNV FUNDING LLC,566,378,188,0.13,0.16,0.089,187995,143301,44694,0.018,0.025,0.0097,0.0088,0.011,0.0053,0.0,0.0,0.0,0.32,0.33,0.31
MIDLAND CREDIT MANAGEMENT INC,409,237,172,0.092,0.10,0.082,272762,160165,112597,0.026,0.028,0.024,0.0098,0.013,0.0058,0.0,0.0,0.0,0.35,0.24,0.51
PORTFOLIO RECOVERY ASSOCIATES LLC,272,80,192,0.061,0.034,0.091,220641,71833,148808,0.021,0.012,0.032,0.026,0.013,0.031,0.0,0.0,0.0,0.56,0.36,0.65
CAPITAL ONE BANK (USA) NA,232,178,54,0.052,0.076,0.026,384666,319789,64877,0.037,0.055,0.014,0.022,0.017,0.037,0.0,0.0,0.0,0.52,0.51,0.57
DISCOVER BANK,167,118,49,0.038,0.051,0.023,403584,321985,81598,0.039,0.055,0.018,0.054,0.042,0.082,0.0,0.0,0.0,0.48,0.40,0.67
JEFFERSON CAPITAL SYSTEMS LLC,166,56,110,0.037,0.024,0.052,75265,30595,44670,0.0072,0.0053,0.0097,0.024,0.018,0.027,0.0,0.0,0.0,0.36,0.27,0.41
ONEMAIN FINANCIAL GROUP LLC,90,49,41,0.020,0.021,0.019,233076,119294,113781,0.022,0.021,0.025,0.044,0.0,0.098,0.0,0.0,0.0,0.50,0.35,0.68
CROWN ASSET MANAGEMENT LLC,88,37,51,0.020,0.016,0.024,111726,57055,54671,0.011,0.0098,0.012,0.045,0.027,0.059,0.0,0.0,0.0,0.81,0.68,0.90
TD BANK USA NA,84,75,9,0.019,0.032,0.0043,47121,44600,2521,0.0045,0.0077,0.00055,0.071,0.067,0.11,0.0,0.0,0.0,0.48,0.43,0.89
CAVALRY SPV I LLC,77,38,39,0.017,0.016,0.018,78721,34734,43988,0.0075,0.0060,0.0095,0.026,0.053,0.0,0.0,0.0,0.0,0.55,0.32,0.77
CITIBANK NA,74,31,43,0.017,0.013,0.020,203534,122864,80670,0.020,0.021,0.017,0.19,0.097,0.26,0.0,0.0,0.0,0.65,0.55,0.72
BANK OF AMERICA NA,70,35,35,0.016,0.015,0.017,330671,130128,200543,0.032,0.022,0.043,0.10,0.057,0.14,0.0,0.0,0.0,0.73,0.57,0.89
PROFESSIONAL & BUSINESS COLLECTIONS,61,7,54,0.014,0.0030,0.026,160355,0,160355,0.015,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.61
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,57,22,35,0.013,0.0094,0.017,137409,62450,74958,0.013,0.011,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.59,0.74
SYNCHRONY BANK,54,43,11,0.012,0.018,0.0052,51143,51143,0,0.0049,0.0088,0.0,0.056,0.0,0.27,0.0,0.0,0.0,0.41,0.26,1.0
MIDLAND FUNDING LLC,51,3,48,0.011,0.0013,0.023,25547,0,25547,0.0024,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.63
UNIFUND CCR LLC,47,3,44,0.011,0.0013,0.021,15654,0,15654,0.0015,0.0,0.0034,0.043,0.0,0.045,0.0,0.0,0.0,0.47,0.0,0.50
GATEWAY FINANCIAL SOLUTIONS,44,33,11,0.0099,0.014,0.0052,86203,31874,54329,0.0083,0.0055,0.012,0.023,0.0,0.091,0.0,0.0,0.0,0.43,0.24,1.0
DIAMOND VALLEY FEDERAL CREDIT UNION,39,9,30,0.0088,0.0039,0.014,40792,0,40792,0.0039,0.0,0.0088,0.051,0.0,0.067,0.0,0.0,0.0,0.62,0.11,0.77
AMERICAN EXPRESS NATIONAL BANK,36,27,9,0.0081,0.012,0.0043,86781,39173,47607,0.0083,0.0067,0.010,0.11,0.074,0.22,0.0,0.0,0.0,0.42,0.33,0.67
SAC FINANCE INC,34,22,12,0.0077,0.0094,0.0057,106724,77176,29548,0.010,0.013,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.41,0.67
