collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
midland credit management inc,55,8,47,16.3%,15.1%,16.5%,0,0,0,0%,0%,0%,10.9%,37.5%,6.4%,32.7%,0.0%,38.3%,94.5%,62.5%,100.0%
lvnv funding llc,54,10,44,16.0%,18.9%,15.5%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,29.6%,10.0%,34.1%,94.4%,80.0%,97.7%
portfolio recovery associates llc,26,3,23,7.7%,5.7%,8.1%,0,0,0,0%,0%,0%,3.8%,0.0%,4.3%,15.4%,0.0%,17.4%,100.0%,100.0%,100.0%
consumer adjustment co inc,17,1,16,5.0%,1.9%,5.6%,0,0,0,0%,0%,0%,5.9%,0.0%,6.3%,29.4%,0.0%,31.3%,100.0%,100.0%,100.0%
cavalry spv i llc,17,1,16,5.0%,1.9%,5.6%,0,0,0,0%,0%,0%,5.9%,100.0%,0.0%,47.1%,0.0%,50.0%,94.1%,0.0%,100.0%
midland funding llc,13,2,11,3.9%,3.8%,3.9%,0,0,0,0%,0%,0%,7.7%,0.0%,9.1%,23.1%,0.0%,27.3%,100.0%,100.0%,100.0%
citibank na,13,1,12,3.9%,1.9%,4.2%,0,0,0,0%,0%,0%,46.2%,0.0%,50.0%,15.4%,100.0%,8.3%,76.9%,100.0%,75.0%
capital one bank (usa) na,11,0,11,3.3%,0.0%,3.9%,0,0,0,0%,0%,0%,9.1%,0%,9.1%,18.2%,0%,18.2%,81.8%,0%,81.8%
consumer adjustment company inc,11,6,5,3.3%,11.3%,1.8%,0,0,0,0%,0%,0%,9.1%,0.0%,20.0%,54.5%,33.3%,80.0%,100.0%,100.0%,100.0%
four seasons lakesites poa inc,10,4,6,3.0%,7.5%,2.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,25.0%,66.7%,100.0%,100.0%,100.0%
bank of america,8,0,8,2.4%,0.0%,2.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
capital region medical center,7,0,7,2.1%,0.0%,2.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,28.6%,0%,28.6%,100.0%,0%,100.0%
jefferson capital systems llc,6,1,5,1.8%,1.9%,1.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,60.0%,100.0%,100.0%,100.0%
portfolio recovery,6,0,6,1.8%,0.0%,2.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
portfolio recovery assoc.,5,0,5,1.5%,0.0%,1.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,40.0%,0%,40.0%,100.0%,0%,100.0%
jp morgan chase bank na,5,0,5,1.5%,0.0%,1.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,40.0%,0%,40.0%,100.0%,0%,100.0%
velocity investments llc,4,0,4,1.2%,0.0%,1.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
