collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,138,97,41,0.15,0.20,0.095,64681,43102,21578,0.036,0.071,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.32,0.49
MIDLAND CREDIT MANAGEMENT INC,79,44,35,0.087,0.092,0.081,71242,14642,56600,0.040,0.024,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.27,0.66
PORTFOLIO RECOVERY ASSOCIATES LLC,63,19,44,0.069,0.040,0.10,56517,12924,43594,0.031,0.021,0.037,0.016,0.053,0.0,0.0,0.0,0.0,0.52,0.21,0.66
JEFFERSON CAPITAL SYSTEMS LLC,50,16,34,0.055,0.033,0.079,70578,43807,26771,0.039,0.072,0.022,0.020,0.0,0.029,0.0,0.0,0.0,0.30,0.13,0.38
CAPITAL ONE BANK (USA) NA,47,38,9,0.052,0.079,0.021,76549,45680,30869,0.043,0.075,0.026,0.021,0.026,0.0,0.0,0.0,0.0,0.38,0.34,0.56
SAC FINANCE INC,40,33,7,0.044,0.069,0.016,127383,73835,53548,0.071,0.12,0.045,0.025,0.0,0.14,0.0,0.0,0.0,0.25,0.18,0.57
DISCOVER BANK,35,22,13,0.038,0.046,0.030,129498,55458,74040,0.072,0.091,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.45,0.85
CAVALRY SPV I LLC,26,11,15,0.029,0.023,0.035,26894,0,26894,0.015,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.18,0.80
MARINER FINANCE LLC,24,11,13,0.026,0.023,0.030,83242,33414,49828,0.046,0.055,0.042,0.042,0.091,0.0,0.0,0.0,0.0,0.79,0.64,0.92
BANK OF AMERICA NA,23,9,14,0.025,0.019,0.032,238851,11679,227172,0.13,0.019,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.44,1.0
CITIBANK NA,22,11,11,0.024,0.023,0.025,52421,27351,25070,0.029,0.045,0.021,0.18,0.18,0.18,0.0,0.0,0.0,0.41,0.36,0.45
UNIFUND CCR LLC,22,3,19,0.024,0.0063,0.044,14684,0,14684,0.0082,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.33,0.68
CROWN ASSET MANAGEMENT LLC,21,7,14,0.023,0.015,0.032,26432,5861,20571,0.015,0.0097,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.71,0.79
EAGLE FINANCE COMPANY,20,8,12,0.022,0.017,0.028,33073,11132,21941,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.50,0.75
ONEMAIN FINANCIAL GROUP LLC,16,7,9,0.018,0.015,0.021,73109,22767,50343,0.041,0.038,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.43,0.56
MIDLAND FUNDING LLC,13,1,12,0.014,0.0021,0.028,6595,0,6595,0.0037,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.58
SYNCHRONY BANK,11,7,4,0.012,0.015,0.0093,8793,5952,2841,0.0049,0.0098,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.71,0.50
SECOND ROUND SUB LLC,10,4,6,0.011,0.0084,0.014,9981,0,9981,0.0055,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,0.67
FORUM CREDIT UNION,10,4,6,0.011,0.0084,0.014,67102,45396,21706,0.037,0.075,0.018,0.10,0.25,0.0,0.0,0.0,0.0,0.70,0.75,0.67
SAC FINANCE,9,0,9,0.0099,0.0,0.021,75543,0,75543,0.042,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,9,0,9,0.0099,0.0,0.021,17421,0,17421,0.0097,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56
JOE'S AUTO SALES INC,7,3,4,0.0077,0.0063,0.0093,7375,0,7375,0.0041,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,7,2,5,0.0077,0.0042,0.012,27258,15520,11738,0.015,0.026,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.50,1.0
NEW WORLD COLLECTIONS INC,7,2,5,0.0077,0.0042,0.012,19913,12624,7290,0.011,0.021,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.0,0.80
WORLD FINANCE COMPANY OF INDIANA LLC,7,7,0,0.0077,0.015,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TD BANK USA NA,6,3,3,0.0066,0.0063,0.0069,1458,0,1458,0.00081,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0
CREDITMAX INC,6,4,2,0.0066,0.0084,0.0046,24880,21459,3421,0.014,0.035,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.75,0.50
DNF ASSOCIATES LLC,5,3,2,0.0055,0.0063,0.0046,4995,1977,3018,0.0028,0.0033,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.80,0.67,1.0
HARVESTER FINANCIAL CREDIT UNION,5,2,3,0.0055,0.0042,0.0069,38901,11041,27860,0.022,0.018,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.80,0.50,1.0
CAVALRY SPV ILLC,5,1,4,0.0055,0.0021,0.0093,19298,0,19298,0.011,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,0.50
WELLS FARGO BANK NA,5,5,0,0.0055,0.010,0.0,0,0,0,0.0,0.0,0.0,0.40,0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREDIT ACCEPTANCE CORPORATION,5,5,0,0.0055,0.010,0.0,10293,10293,0,0.0057,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20,0.20,0.0
CREDIT ACCEPTANCE CORP.,4,3,1,0.0044,0.0063,0.0023,0,0,0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TEACHERS CREDIT UNION,4,3,1,0.0044,0.0063,0.0023,13175,0,13175,0.0073,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC,3,0,3,0.0033,0.0,0.0069,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67
PORTFOLIO RECOVERY ASSOCIATESLLC,3,0,3,0.0033,0.0,0.0069,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,3,2,1,0.0033,0.0042,0.0023,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREDIT CORP SOLUTIONS INC,3,2,1,0.0033,0.0042,0.0023,3276,3276,0,0.0018,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0
FINANCIAL CENTER FIRST CREDIT UNION,3,2,1,0.0033,0.0042,0.0023,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0
JH MET SUBSIDIARY B LIQUIDATING TRUST,3,2,1,0.0033,0.0042,0.0023,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORD MOTOR CREDIT COMPANY LLC,3,2,1,0.0033,0.0042,0.0023,22712,9998,12715,0.013,0.016,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.50,1.0
FOURSIGHT CAPITAL LLC,3,1,2,0.0033,0.0021,0.0046,18297,0,18297,0.010,0.0,0.015,0.33,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.50
GMG MOTORS INC,3,2,1,0.0033,0.0042,0.0023,30646,15022,15625,0.017,0.025,0.013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
U.S. BANK NATIONAL ASSOCIATION,3,3,0,0.0033,0.0063,0.0,9577,9577,0,0.0053,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0
VELOCITY INVESTMENTS LLC,3,3,0,0.0033,0.0063,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0
HONDA FEDERAL CREDIT UNION,3,3,0,0.0033,0.0063,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0
