collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,716,469,247,0.16,0.20,0.12,0,0,0,0.0,0.0,0.0,0.029,0.019,0.049,0.30,0.26,0.38,0.71,0.56,0.99
MIDLAND CREDIT MANAGEMENT INC,506,245,261,0.11,0.10,0.13,0,0,0,0.0,0.0,0.0,0.036,0.033,0.038,0.34,0.24,0.44,0.77,0.55,0.98
WAKEFIELD & ASSOCIATES INC,442,178,264,0.10,0.076,0.13,0,0,0,0.0,0.0,0.0,0.032,0.028,0.034,0.31,0.24,0.36,0.81,0.53,0.99
PORTFOLIO RECOVERY ASSOCIATES LLC,397,189,208,0.090,0.081,0.10,0,0,0,0.0,0.0,0.0,0.043,0.042,0.043,0.22,0.20,0.23,0.78,0.54,0.99
CAVALRY SPV I LLC,204,97,107,0.046,0.041,0.052,0,0,0,0.0,0.0,0.0,0.088,0.041,0.13,0.28,0.21,0.36,0.78,0.57,0.98
CLEAR RECOVERY INC,155,85,70,0.035,0.036,0.034,0,0,0,0.0,0.0,0.0,0.013,0.0,0.029,0.38,0.38,0.39,0.79,0.62,1.0
CAPITAL ONE BANK (USA) NA,144,92,52,0.033,0.039,0.025,0,0,0,0.0,0.0,0.0,0.028,0.022,0.038,0.22,0.24,0.17,0.74,0.60,0.98
BANK OF AMERICA NA,131,59,72,0.030,0.025,0.035,0,0,0,0.0,0.0,0.0,0.084,0.034,0.13,0.31,0.29,0.32,0.85,0.66,1.0
MIDLAND FUNDING LLC,110,17,93,0.025,0.0073,0.045,0,0,0,0.0,0.0,0.0,0.027,0.0,0.032,0.33,0.18,0.35,0.94,0.59,1.0
THE BOARD OF TRUSTEES OF NKC HOSPITAL,100,71,29,0.023,0.030,0.014,0,0,0,0.0,0.0,0.0,0.020,0.014,0.034,0.37,0.30,0.55,0.68,0.55,1.0
JEFFERSON CAPITAL SYSTEMS LLC,89,62,27,0.020,0.026,0.013,0,0,0,0.0,0.0,0.0,0.045,0.065,0.0,0.46,0.47,0.44,0.81,0.74,0.96
DISCOVER BANK,89,74,15,0.020,0.032,0.0073,0,0,0,0.0,0.0,0.0,0.067,0.068,0.067,0.31,0.30,0.40,0.64,0.57,1.0
CITIBANK NA,64,38,26,0.015,0.016,0.013,0,0,0,0.0,0.0,0.0,0.13,0.11,0.15,0.23,0.16,0.35,0.80,0.66,1.0
TD BANK USA NA,57,51,6,0.013,0.022,0.0029,0,0,0,0.0,0.0,0.0,0.070,0.078,0.0,0.16,0.16,0.17,0.67,0.63,1.0
CAPITAL ONE BANK USA NA,52,52,0,0.012,0.022,0.0,0,0,0,0.0,0.0,0.0,0.058,0.058,0.0,0.33,0.33,0.0,0.63,0.63,0.0
JPMORGAN CHASE BANK NATIONAL ASSOCIATION,47,18,29,0.011,0.0077,0.014,0,0,0,0.0,0.0,0.0,0.11,0.056,0.14,0.36,0.33,0.38,0.87,0.72,0.97
CITIBANK N A,45,35,10,0.010,0.015,0.0049,0,0,0,0.0,0.0,0.0,0.089,0.11,0.0,0.29,0.23,0.50,0.60,0.49,1.0
BOARD OF TRUSTEES OF NORTH KANSAS CITY HOSPITAL,44,25,19,0.010,0.011,0.0092,0,0,0,0.0,0.0,0.0,0.023,0.040,0.0,0.34,0.24,0.47,0.75,0.56,1.0
CASH LINK USA LLC,40,34,6,0.0091,0.015,0.0029,0,0,0,0.0,0.0,0.0,0.025,0.0,0.17,0.35,0.35,0.33,0.60,0.53,1.0
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,40,13,27,0.0091,0.0055,0.013,0,0,0,0.0,0.0,0.0,0.10,0.15,0.074,0.25,0.31,0.22,0.88,0.62,1.0
THE BOARD OF TRUSTEES OF NORTH KANSAS CITY HOSPITAL,38,18,20,0.0086,0.0077,0.0097,0,0,0,0.0,0.0,0.0,0.026,0.0,0.050,0.29,0.11,0.45,0.68,0.33,1.0
PORTFOLIO RECOVERY ASSOCIATES,36,1,35,0.0082,0.00043,0.017,0,0,0,0.0,0.0,0.0,0.028,0.0,0.029,0.31,0.0,0.31,0.97,0.0,1.0
JP MORGAN CHASE BANK NA,35,21,14,0.0079,0.0090,0.0068,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.29,0.69,0.52,0.93
MIDWESTERN HEALTH MANAGEMENT INC,35,12,23,0.0079,0.0051,0.011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.33,0.43,0.86,0.67,0.96
BANK OF AMERICA,33,18,15,0.0075,0.0077,0.0073,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.22,0.13,0.70,0.44,1.0
GENESIS HEALTH CLUBS LLC,31,2,29,0.0070,0.00085,0.014,0,0,0,0.0,0.0,0.0,0.032,0.50,0.0,0.42,0.0,0.45,1.0,1.0,1.0
CROWN ASSET MANAGEMENT LLC,28,19,9,0.0064,0.0081,0.0044,0,0,0,0.0,0.0,0.0,0.11,0.11,0.11,0.21,0.11,0.44,0.61,0.47,0.89
CASH LINK USA,26,10,16,0.0059,0.0043,0.0078,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.50,0.69,0.92,0.80,1.0
MIDLAND CREDIT MANAG,23,23,0,0.0052,0.0098,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.39,0.39,0.0
VELOCITY INVESTMENT LLC,18,8,10,0.0041,0.0034,0.0049,0,0,0,0.0,0.0,0.0,0.11,0.0,0.20,0.28,0.25,0.30,0.78,0.50,1.0
MM FINANCE LLC,18,7,11,0.0041,0.0030,0.0053,0,0,0,0.0,0.0,0.0,0.11,0.29,0.0,0.44,0.14,0.64,0.83,0.57,1.0
ONEMAIN FINANCIAL GROUP LLC,17,4,13,0.0039,0.0017,0.0063,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.94,0.75,1.0
UNIVERSITY OF KANSAS HOSPITAL,17,12,5,0.0039,0.0051,0.0024,0,0,0,0.0,0.0,0.0,0.059,0.083,0.0,0.24,0.17,0.40,0.71,0.58,1.0
CITY BANK NA,17,7,10,0.0039,0.0030,0.0049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.14,0.50,0.65,0.14,1.0
CVI SGP ACQUISITION TRUST,16,8,8,0.0036,0.0034,0.0039,0,0,0,0.0,0.0,0.0,0.063,0.0,0.13,0.31,0.25,0.38,0.94,0.88,1.0
UHG I LLC,14,13,1,0.0032,0.0055,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.23,0.0,0.36,0.31,1.0
METRO EMERGENCY PHYSICIANS LLC,13,0,13,0.0030,0.0,0.0063,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,1.0,0.0,1.0
CREDIT CORP SOLUTIONS INC,13,9,4,0.0030,0.0038,0.0019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.33,0.50,0.69,0.56,1.0
ETHANS APARTMENT MANAGEMENT LLC,12,6,6,0.0027,0.0026,0.0029,0,0,0,0.0,0.0,0.0,0.083,0.17,0.0,0.25,0.17,0.33,0.67,0.33,1.0
J.P. MORGAN CHASE BANK NA,12,11,1,0.0027,0.0047,0.00049,0,0,0,0.0,0.0,0.0,0.17,0.18,0.0,0.17,0.091,1.0,0.50,0.45,1.0
SIGNATURE BEHAVIORAL HOSPITAL OPERATIONS LLC,11,7,4,0.0025,0.0030,0.0019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.57,1.0,0.91,0.86,1.0
TD BANK USA NA/TARGET CREDIT CARD,11,5,6,0.0025,0.0021,0.0029,0,0,0,0.0,0.0,0.0,0.091,0.0,0.17,0.36,0.40,0.33,0.91,0.80,1.0
PORTFOLIO RECOVERY,11,1,10,0.0025,0.00043,0.0049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.30,0.91,0.0,1.0
CITY OF KANSAS CITY,11,9,2,0.0025,0.0038,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,1.0
VELOCITY INVESTMENTS LLC,10,6,4,0.0023,0.0026,0.0019,0,0,0,0.0,0.0,0.0,0.20,0.17,0.25,0.10,0.0,0.25,0.40,0.0,1.0
SIGNATURE MEDICAL GROUP OF KC PC,10,5,5,0.0023,0.0021,0.0024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10,0.0,0.20,0.50,0.0,1.0
DEPARTMENT STORES NATIONAL BANK A BANKING ASSOCIATION,9,3,6,0.0020,0.0013,0.0029,0,0,0,0.0,0.0,0.0,0.22,0.0,0.33,0.44,0.67,0.33,0.89,0.67,1.0
SIGNATURE BEHAVIORAL HEALTHCARE,9,0,9,0.0020,0.0,0.0044,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,1.0
JPMORGAN CHASE BANK,9,9,0,0.0020,0.0038,0.0,0,0,0,0.0,0.0,0.0,0.11,0.11,0.0,0.44,0.44,0.0,0.56,0.56,0.0
BANK OF AMERICA N A (USA),8,0,8,0.0018,0.0,0.0039,0,0,0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,1.0,0.0,1.0
BARCLAYS BANK DELAWARE,8,0,8,0.0018,0.0,0.0039,0,0,0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,1.0,0.0,1.0
JUST SAY CASH LLC,7,0,7,0.0016,0.0,0.0034,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71,1.0,0.0,1.0
ONE MAIN FIANANCIAL GROUP,7,0,7,0.0016,0.0,0.0034,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,1.0,0.0,1.0
EASY CASH ASAP LLC,7,6,1,0.0016,0.0026,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.33,1.0,0.57,0.50,1.0
NORTH OAK FINANCIAL SERVICES INC,7,4,3,0.0016,0.0017,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.25,1.0,0.86,0.75,1.0
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,7,7,0,0.0016,0.0030,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.71,0.71,0.0
WORLD ACCEPTANCE CORP,7,7,0,0.0016,0.0030,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAKEFIELD & ASSOCIATES INC AS ASSIGNEE THE NEW LIBERTY HOS,7,7,0,0.0016,0.0030,0.0,0,0,0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.14,0.0,0.43,0.43,0.0
THE UNIVERSITY OF KANSAS HEALTH SYSTEM,6,0,6,0.0014,0.0,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,1.0,0.0,1.0
ABSOLUTE RESOLUTIONS CORPORATION,6,2,4,0.0014,0.00085,0.0019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.50,0.67,0.0,1.0
MIDLAND CREDIT MGT,6,1,5,0.0014,0.00043,0.0024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.40,0.67,0.0,0.80
JH MET SUBSIDIARY,6,6,0,0.0014,0.0026,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.83,0.83,0.0
PYOD LLC,6,6,0,0.0014,0.0026,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.83,0.83,0.0
UNIVERSITY OF KANSAS,5,0,5,0.0011,0.0,0.0024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,0.40,1.0,0.0,1.0
CKS PRIME INVESTMENTS LLC,5,3,2,0.0011,0.0013,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,1.0,0.40,0.0,1.0
DENTISTRY FOR CHILDREN,5,4,1,0.0011,0.0017,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.50,0.0,0.80,0.75,1.0
PCA ACQUISITIONS V LLC,5,3,2,0.0011,0.0013,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20,0.0,0.50,0.40,0.0,1.0
SECOND ROUND SUB LLC,5,3,2,0.0011,0.0013,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.33,0.50,1.0,1.0,1.0
EVERGY INC,5,5,0,0.0011,0.0021,0.0,0,0,0,0.0,0.0,0.0,0.20,0.20,0.0,0.20,0.20,0.0,0.20,0.20,0.0
JPMORGAN CHASE BANK NA,5,4,1,0.0011,0.0017,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.50,0.0,0.60,0.50,1.0
SECURITY CREDIT SERVICE LLC,4,3,1,0.00091,0.0013,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.25,0.0,1.0
SECOND ROUND LP,4,0,4,0.00091,0.0,0.0019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
UNIVERSITY OF KANSAS HEALTH SYSTEM,4,0,4,0.00091,0.0,0.0019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
CREEKWOOD ORTHODONTICS,4,3,1,0.00091,0.0013,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,0.0,0.75,0.67,1.0
WORLD FINANCE CORPORATION,4,0,4,0.00091,0.0,0.0019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
EVERGY FKA KANSAS CITY POWER AND LIGHT COMPANY,4,2,2,0.00091,0.00085,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.50,1.0,1.0,1.0
CASH LINK USA LLC DBA CASH LINK USA,4,4,0,0.00091,0.0017,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0,0.50,0.50,0.0
NORTH BROOK HOMES ASSOCIATION,4,4,0,0.00091,0.0017,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,1.0,1.0,0.0
SAFE HAVEN SECURITY INC,4,4,0,0.00091,0.0017,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.75,0.0
RESURGENT RECEIVABLES LLC,4,4,0,0.00091,0.0017,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,1.0,0.0
FOUR SEASONS LAKESITES POA INC,3,1,2,0.00068,0.00043,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.50,1.0,1.0,1.0
24 HOUR CHECK CASHING INC,3,0,3,0.00068,0.0,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,1.0
CACH LLC,3,0,3,0.00068,0.0,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MIDLAND CREDIT MANAGEMENT INC PETITIONER,3,0,3,0.00068,0.0,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,1.0
RAY COUNTY MEMORIAL HOSPITAL,3,0,3,0.00068,0.0,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,1.0
ONE MAIN FINANCIAL GROUP LLC,3,0,3,0.00068,0.0,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,1.0
JH MET SUBSIDIARY B,3,2,1,0.00068,0.00085,0.00049,0,0,0,0.0,0.0,0.0,0.33,0.50,0.0,0.0,0.0,0.0,0.33,0.0,1.0
WORLD ACCEPTANCE CORPORATION,3,0,3,0.00068,0.0,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,1.0
DEPARTMENT STORES NATIONAL BANK,3,2,1,0.00068,0.00085,0.00049,0,0,0,0.0,0.0,0.0,0.33,0.50,0.0,0.0,0.0,0.0,0.67,0.50,1.0
CITY OF KANSAS CITY MISSOURI,3,0,3,0.00068,0.0,0.0015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,1.0
PROFESSIONAL ANESTHETIC CARE LLC,3,3,0,0.00068,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.67,0.0
CALVARY SPV I LLC,3,3,0,0.00068,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,1.0,0.0
ONEMAIN FINANCIAL SERVICES INC,3,3,0,0.00068,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.67,0.0
JH MET SUBSIDIARY B LIQUIDATING TRUST,3,3,0,0.00068,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.67,0.67,0.0
FOURSIGHT CAPITAL LLC,3,3,0,0.00068,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0
CAVALRY SPV I,3,3,0,0.00068,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0
COMMERCE BANK,3,1,2,0.00068,0.00043,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0
KANSAS STATE UNIVERSITY,3,3,0,0.00068,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BY THE BLADE,2,1,1,0.00045,0.00043,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0
BROOKWOOD LOANS OF MISSOURI,2,1,1,0.00045,0.00043,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0,0.50,0.0,1.0
NORTHLAND ANESTHESIOLOGY INC,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
MERITAS HEALTH CORPORATION,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
PLATTE CLAY ELECTRIC COOPERATIVE INC,2,1,1,0.00045,0.00043,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.0,1.0,1.0,1.0
MEADOWBROOK TOWNHOUSE HOMES ASSOCIATION INC,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
COMMUNITYAMERICA CREDIT UNION,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
UNIFUND CCR LLC,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
CURRY INVESTMENT COMPANY,2,1,1,0.00045,0.00043,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0
MSW CAPITAL LLC,2,1,1,0.00045,0.00043,0.00049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.0,1.0,1.0,1.0
AUTOMOBILE ACCEPTANCE CORP,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
GEIGER READY MIX CO INC,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
CREDIT BUREAU OF COLUMBIA INC,2,0,2,0.00045,0.0,0.00097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
