collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,56,14,42,20.0%,31.8%,17.8%,0,0,0,0.0%,0.0%,0.0%,3.6%,0.0%,4.8%,30.4%,21.4%,33.3%,89.3%,71.4%,95.2%
MIDLAND CREDIT MANAGEMENT INC,55,9,46,19.6%,20.5%,19.5%,0,0,0,0.0%,0.0%,0.0%,10.9%,33.3%,6.5%,41.8%,33.3%,43.5%,89.1%,55.6%,95.7%
PORTFOLIO RECOVERY ASSOCIATES LLC,42,3,39,15.0%,6.8%,16.5%,0,0,0,0.0%,0.0%,0.0%,2.4%,33.3%,0.0%,40.5%,33.3%,41.0%,97.6%,66.7%,100.0%
CAVALRY SPV I LLC,16,3,13,5.7%,6.8%,5.5%,0,0,0,0.0%,0.0%,0.0%,6.3%,0.0%,7.7%,43.8%,0.0%,53.8%,87.5%,33.3%,100.0%
CAPITAL ONE BANK (USA) NA,12,0,12,4.3%,0.0%,5.1%,0,0,0,0.0%,0.0%,0.0%,8.3%,0.0%,8.3%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
CITIBANK NA,10,3,7,3.6%,6.8%,3.0%,0,0,0,0.0%,0.0%,0.0%,20.0%,33.3%,14.3%,10.0%,0.0%,14.3%,100.0%,100.0%,100.0%
BANK OF AMERICA NA,8,2,6,2.9%,4.5%,2.5%,0,0,0,0.0%,0.0%,0.0%,12.5%,0.0%,16.7%,25.0%,0.0%,33.3%,87.5%,100.0%,83.3%
CONSUMER ADJUSTMENT COMPANY INC,8,0,8,2.9%,0.0%,3.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
MIDLAND FUNDING LLC,6,0,6,2.1%,0.0%,2.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
JP MORGAN CHASE BANK NA,5,2,3,1.8%,4.5%,1.3%,0,0,0,0.0%,0.0%,0.0%,20.0%,50.0%,0.0%,20.0%,0.0%,33.3%,80.0%,50.0%,100.0%
