collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,1209,325,884,17.8%,27.3%,15.7%,0,0,0,0%,0%,0%,2.1%,1.5%,2.3%,37.2%,40.9%,35.9%,88.7%,70.2%,95.5%
midland credit management inc,1051,161,890,15.4%,13.5%,15.9%,0,0,0,0%,0%,0%,3.5%,5.6%,3.1%,38.9%,31.7%,40.2%,90.1%,77.0%,92.5%
portfolio recovery associates llc,808,67,741,11.9%,5.6%,13.2%,0,0,0,0%,0%,0%,1.9%,1.5%,1.9%,24.1%,16.4%,24.8%,97.5%,83.6%,98.8%
cavalry spv i llc,343,64,279,5.0%,5.4%,5.0%,0,0,0,0%,0%,0%,3.2%,1.6%,3.6%,27.1%,32.8%,25.8%,92.1%,79.7%,95.0%
midland funding llc,294,20,274,4.3%,1.7%,4.9%,0,0,0,0%,0%,0%,2.4%,0.0%,2.6%,37.1%,20.0%,38.3%,88.4%,45.0%,91.6%
bank of america na,265,36,229,3.9%,3.0%,4.1%,0,0,0,0%,0%,0%,5.3%,2.8%,5.7%,26.4%,25.0%,26.6%,90.2%,75.0%,92.6%
genesis health clubs llc,201,2,199,3.0%,0.2%,3.5%,0,0,0,0%,0%,0%,2.5%,0.0%,2.5%,45.8%,50.0%,45.7%,87.1%,50.0%,87.4%
citibank na,193,30,163,2.8%,2.5%,2.9%,0,0,0,0%,0%,0%,9.8%,10.0%,9.8%,26.4%,26.7%,26.4%,89.1%,80.0%,90.8%
clear recovery inc,175,21,154,2.6%,1.8%,2.7%,0,0,0,0%,0%,0%,4.0%,0.0%,4.5%,42.3%,47.6%,41.6%,94.3%,85.7%,95.5%
cash link usa llc,132,19,113,1.9%,1.6%,2.0%,0,0,0,0%,0%,0%,3.8%,10.5%,2.7%,50.8%,57.9%,49.6%,93.2%,84.2%,94.7%
metro emergency physicians llc,113,1,112,1.7%,0.1%,2.0%,0,0,0,0%,0%,0%,1.8%,0.0%,1.8%,50.4%,100.0%,50.0%,100.0%,100.0%,100.0%
city of kansas city missouri,109,12,97,1.6%,1.0%,1.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,41.3%,33.3%,42.3%,89.0%,58.3%,92.8%
jp morgan chase bank na,98,18,80,1.4%,1.5%,1.4%,0,0,0,0%,0%,0%,4.1%,11.1%,2.5%,33.7%,22.2%,36.3%,90.8%,88.9%,91.3%
