collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
PORTFOLIO RECOVERY ASSOCIATES LLC,56,25,31,0.11,0.092,0.14,46451,21467,24984,0.034,0.039,0.030,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.44,0.39
LVNV FUNDING LLC,53,33,20,0.11,0.12,0.088,23416,17945,5472,0.017,0.033,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.33,0.35
MIDLAND CREDIT MANAGEMENT INC,49,31,18,0.098,0.11,0.080,67990,46237,21754,0.049,0.085,0.026,0.020,0.0,0.056,0.0,0.0,0.0,0.47,0.45,0.50
CAPITAL ONE BANK (USA) NA,28,22,6,0.056,0.081,0.027,50656,38349,12307,0.037,0.070,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.50,0.83
DISCOVER BANK,25,15,10,0.050,0.055,0.044,81628,49862,31766,0.059,0.091,0.038,0.040,0.0,0.10,0.0,0.0,0.0,0.52,0.53,0.50
JEFFERSON CAPITAL SYSTEMS LLC,20,8,12,0.040,0.029,0.053,26394,12140,14254,0.019,0.022,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.25,0.67
COMMUNITYWIDE FEDERAL CREDIT UNION,18,9,9,0.036,0.033,0.040,95484,30912,64572,0.069,0.057,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.22,0.67
CROWN ASSET MANAGEMENT LLC,14,8,6,0.028,0.029,0.027,43594,35645,7950,0.031,0.065,0.0095,0.071,0.13,0.0,0.0,0.0,0.0,0.86,0.75,1.0
SAC FINANCE INC,14,8,6,0.028,0.029,0.027,149151,77063,72088,0.11,0.14,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.63,0.83
ONEMAIN FINANCIAL GROUP LLC,11,6,5,0.022,0.022,0.022,30827,8286,22541,0.022,0.015,0.027,0.091,0.0,0.20,0.0,0.0,0.0,0.45,0.17,0.80
SNOW & SAUERTEIG LLP,11,6,5,0.022,0.022,0.022,29278,0,29278,0.021,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.17,0.60
SYNCHRONY BANK,7,5,2,0.014,0.018,0.0088,20398,18366,2032,0.015,0.034,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.80,1.0
TEACHERS CREDIT UNION,7,2,5,0.014,0.0073,0.022,30740,0,30740,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.60
PRESTIGE FINANCIAL SERVICES,7,7,0,0.014,0.026,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0
BANK OF AMERICA NA,6,1,5,0.012,0.0037,0.022,33042,4688,28354,0.024,0.0086,0.034,0.17,0.0,0.20,0.0,0.0,0.0,1.0,1.0,1.0
DNF ASSOCIATES LLC,6,5,1,0.012,0.018,0.0044,2189,1018,1171,0.0016,0.0019,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.20,1.0
CAVALRY SPV I LLC,6,4,2,0.012,0.015,0.0088,18721,10960,7761,0.014,0.020,0.0092,0.17,0.0,0.50,0.0,0.0,0.0,1.0,1.0,1.0
PARTNERS 1ST FEDERAL CREDIT UNION,5,1,4,0.010,0.0037,0.018,42656,9541,33115,0.031,0.017,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.80,1.0,0.75
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,5,1,4,0.010,0.0037,0.018,14003,0,14003,0.010,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.80,0.0,1.0
CREDIT ACCEPTANCE CORP.,5,3,2,0.010,0.011,0.0088,10239,0,10239,0.0074,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,1.0
CITIBANK NA,5,2,3,0.010,0.0073,0.013,19908,11711,8197,0.014,0.021,0.0097,0.20,0.0,0.33,0.0,0.0,0.0,1.0,1.0,1.0
HERITAGE ACCEPTANCE CORPORATION,5,1,4,0.010,0.0037,0.018,13960,0,13960,0.010,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.0,0.75
UNIFUND CCR LLC,5,0,5,0.010,0.0,0.022,4116,0,4116,0.0030,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,0.40
SECOND ROUND SUB LLC,5,3,2,0.010,0.011,0.0088,3669,0,3669,0.0026,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,1.0
TD BANK USA NA,4,3,1,0.0080,0.011,0.0044,2399,969,1430,0.0017,0.0018,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.67,1.0
WELLS FARGO BANK NA,4,2,2,0.0080,0.0073,0.0088,29955,8448,21507,0.022,0.015,0.026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
HEIGHTS FINANCE CORPORATION,4,2,2,0.0080,0.0073,0.0088,10468,2432,8036,0.0075,0.0045,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.50,1.0
PARTNERS FIRST FEDERAL CREDIT UNION,4,0,4,0.0080,0.0,0.018,37989,0,37989,0.027,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GLENBROOK CREDIT ACCEPTANCE CORPORATION,4,1,3,0.0080,0.0037,0.013,18596,0,18596,0.013,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.33
IOM HEALTH SYSTEM L.P.,3,0,3,0.0060,0.0,0.013,92776,0,92776,0.067,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,3,2,1,0.0060,0.0073,0.0044,5060,1849,3212,0.0036,0.0034,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
MIDLAND FUNDING LLC,3,0,3,0.0060,0.0,0.013,1248,0,1248,0.00090,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EAGLE FINANCE COMPANY,3,2,1,0.0060,0.0073,0.0044,6356,4367,1989,0.0046,0.0080,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.50,1.0
GATEWAY FINANCIAL SOLUTIONS,3,2,1,0.0060,0.0073,0.0044,12134,0,12134,0.0088,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0
BAF INVESTMENTS LLC,3,1,2,0.0060,0.0037,0.0088,5645,0,5645,0.0041,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FORD MOTOR CREDIT COMPANY LLC,3,3,0,0.0060,0.011,0.0,31697,31697,0,0.023,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BLUFFTON REGIONAL MEDICAL,3,3,0,0.0060,0.011,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKS PRIME INVESTMENTS LLC,3,3,0,0.0060,0.011,0.0,2716,2716,0,0.0020,0.0050,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.67,0.67,0.0
THREE RIVERS FEDERAL CREDIT UNION,2,1,1,0.0040,0.0037,0.0044,17966,0,17966,0.013,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0
