collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,40,26,14,13.2%,16.4%,9.7%,12765,11801,965,2.7%,7.5%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,23.1%,14.3%
MIDLAND CREDIT MANAGEMENT INC,34,17,17,11.2%,10.7%,11.7%,27075,8310,18765,5.7%,5.3%,6.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,44.1%,41.2%,47.1%
PORTFOLIO RECOVERY ASSOCIATES LLC,30,11,19,9.9%,6.9%,13.1%,28816,13480,15336,6.1%,8.5%,4.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,43.3%,45.5%,42.1%
DISCOVER BANK,16,11,5,5.3%,6.9%,3.4%,13208,13208,0,2.8%,8.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,31.3%,27.3%,40.0%
CAPITAL ONE BANK (USA) NA,14,11,3,4.6%,6.9%,2.1%,18361,16912,1449,3.9%,10.7%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,64.3%,63.6%,66.7%
JEFFERSON CAPITAL SYSTEMS LLC,11,2,9,3.6%,1.3%,6.2%,839,0,839,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,50.0%,55.6%
GMG MOTORS INC,10,4,6,3.3%,2.5%,4.1%,22231,2120,20112,4.7%,1.3%,6.4%,10.0%,25.0%,0.0%,0.0%,0.0%,0.0%,50.0%,25.0%,66.7%
ONEMAIN FINANCIAL GROUP LLC,10,5,5,3.3%,3.1%,3.4%,49548,6814,42734,10.5%,4.3%,13.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,20.0%,80.0%
CROWN ASSET MANAGEMENT LLC,9,3,6,3.0%,1.9%,4.1%,2530,0,2530,0.5%,0.0%,0.8%,22.2%,0.0%,33.3%,0.0%,0.0%,0.0%,77.8%,33.3%,100.0%
UNIFUND CCR LLC,8,4,4,2.6%,2.5%,2.8%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BANK OF AMERICA NA,8,5,3,2.6%,3.1%,2.1%,5194,0,5194,1.1%,0.0%,1.7%,12.5%,20.0%,0.0%,0.0%,0.0%,0.0%,50.0%,20.0%,100.0%
CAVALRY SPV I LLC,7,3,4,2.3%,1.9%,2.8%,15675,0,15675,3.3%,0.0%,5.0%,14.3%,0.0%,25.0%,0.0%,0.0%,0.0%,57.1%,0.0%,100.0%
SYNCHRONY BANK,6,5,1,2.0%,3.1%,0.7%,0,0,0,0.0%,0.0%,0.0%,16.7%,20.0%,0.0%,0.0%,0.0%,0.0%,33.3%,20.0%,100.0%
CITIBANK NA,5,2,3,1.6%,1.3%,2.1%,27018,0,27018,5.7%,0.0%,8.6%,20.0%,0.0%,33.3%,0.0%,0.0%,0.0%,60.0%,0.0%,100.0%
FORUM CREDIT UNION,5,2,3,1.6%,1.3%,2.1%,31704,0,31704,6.7%,0.0%,10.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,50.0%,33.3%
SECOND ROUND SUB LLC,4,2,2,1.3%,1.3%,1.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
AMERICAN EXPRESS NATIONAL BANK,4,3,1,1.3%,1.9%,0.7%,8065,0,8065,1.7%,0.0%,2.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
DISCOVER BANK C/O DISCOVER PRODUCTS,3,0,3,1.0%,0.0%,2.1%,19499,0,19499,4.1%,0.0%,6.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
EAGLE FINANCE COMPANY,3,2,1,1.0%,1.3%,0.7%,7872,3999,3873,1.7%,2.5%,1.2%,33.3%,0.0%,100.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
TD BANK USA NA,3,2,1,1.0%,1.3%,0.7%,2736,0,2736,0.6%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
