collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,364,227,137,0.17,0.21,0.13,199178,103543,95635,0.047,0.065,0.036,0.014,0.018,0.0073,0.0,0.0,0.0,0.36,0.32,0.42
MIDLAND CREDIT MANAGEMENT INC,267,150,117,0.13,0.14,0.11,274059,77570,196489,0.064,0.049,0.073,0.015,0.0067,0.026,0.0,0.0,0.0,0.48,0.27,0.74
PORTFOLIO RECOVERY ASSOCIATES LLC,177,77,100,0.084,0.071,0.097,206695,92201,114494,0.048,0.058,0.043,0.011,0.0,0.020,0.0,0.0,0.0,0.54,0.40,0.65
JEFFERSON CAPITAL SYSTEMS LLC,117,31,86,0.055,0.029,0.084,107904,8214,99690,0.025,0.0052,0.037,0.0085,0.0,0.012,0.0,0.0,0.0,0.45,0.097,0.58
DISCOVER BANK,103,67,36,0.049,0.062,0.035,321217,149313,171904,0.075,0.094,0.064,0.087,0.060,0.14,0.0,0.0,0.0,0.53,0.43,0.72
CAPITAL ONE BANK (USA) NA,73,54,19,0.035,0.050,0.019,169924,118879,51045,0.040,0.075,0.019,0.027,0.037,0.0,0.0,0.0,0.0,0.53,0.44,0.79
SAC FINANCE INC,59,45,14,0.028,0.041,0.014,220589,133774,86815,0.052,0.084,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.27,0.79
HEIGHTS FINANCE CORPORATION,47,13,34,0.022,0.012,0.033,115199,23746,91453,0.027,0.015,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.77,0.94
MARINER FINANCE LLC,45,18,27,0.021,0.017,0.026,139279,53447,85831,0.033,0.034,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.50,0.96
UNIFUND CCR LLC,45,3,42,0.021,0.0028,0.041,79920,0,79920,0.019,0.0,0.030,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.79
ONEMAIN FINANCIAL GROUP LLC,44,18,26,0.021,0.017,0.025,235517,90472,145044,0.055,0.057,0.054,0.023,0.0,0.038,0.0,0.0,0.0,0.77,0.56,0.92
CAVALRY SPV I LLC,42,20,22,0.020,0.018,0.021,98590,18330,80260,0.023,0.012,0.030,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.35,0.86
TD BANK USA NA,41,34,7,0.019,0.031,0.0068,38075,30268,7807,0.0089,0.019,0.0029,0.024,0.029,0.0,0.0,0.0,0.0,0.51,0.47,0.71
