collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,1057,726,331,0.14,0.17,0.099,1105063,711919,393144,0.051,0.076,0.032,0.016,0.017,0.015,0.0,0.0,0.0,0.68,0.57,0.94
MIDLAND CREDIT MANAGEMENT INC,797,473,324,0.10,0.11,0.097,1081051,457851,623200,0.050,0.049,0.051,0.013,0.0085,0.019,0.0,0.0,0.0,0.63,0.44,0.92
PORTFOLIO RECOVERY ASSOCIATES LLC,708,338,370,0.093,0.079,0.11,833873,257316,576557,0.039,0.027,0.047,0.020,0.027,0.014,0.0,0.0,0.0,0.67,0.41,0.91
DISCOVER BANK,387,290,97,0.051,0.068,0.029,1178772,777672,401100,0.054,0.083,0.033,0.13,0.11,0.19,0.0,0.0,0.0,0.61,0.51,0.93
CAPITAL ONE BANK (USA) NA,327,289,38,0.043,0.067,0.011,959362,766005,193357,0.044,0.082,0.016,0.015,0.014,0.026,0.0,0.0,0.0,0.68,0.64,0.97
JEFFERSON CAPITAL SYSTEMS LLC,294,117,177,0.039,0.027,0.053,362699,72971,289728,0.017,0.0078,0.024,0.020,0.026,0.017,0.0,0.0,0.0,0.62,0.30,0.83
ONE ADVANTAGE LLC,275,170,105,0.036,0.040,0.031,1610681,882696,727985,0.074,0.094,0.059,0.022,0.018,0.029,0.0,0.0,0.0,0.70,0.55,0.94
HERITAGE ACCEPTANCE CORPORATION,270,135,135,0.035,0.031,0.040,1706985,695295,1011690,0.079,0.074,0.083,0.0074,0.0074,0.0074,0.0,0.0,0.0,0.83,0.70,0.96
ORBIT LEASING INC,186,65,121,0.024,0.015,0.036,865801,208871,656930,0.040,0.022,0.054,0.011,0.0,0.017,0.0,0.0,0.0,0.84,0.58,0.98
COMMUNITYWIDE FEDERAL CREDIT UNION,173,71,102,0.023,0.017,0.031,1009737,150769,858968,0.047,0.016,0.070,0.0058,0.0,0.0098,0.0,0.0,0.0,0.53,0.21,0.75
CROWN ASSET MANAGEMENT LLC,161,77,84,0.021,0.018,0.025,261779,90361,171418,0.012,0.0096,0.014,0.062,0.039,0.083,0.0,0.0,0.0,0.83,0.66,0.98
CAVALRY SPV I LLC,145,80,65,0.019,0.019,0.019,285236,103202,182034,0.013,0.011,0.015,0.041,0.050,0.031,0.0,0.0,0.0,0.68,0.51,0.88
ONEMAIN FINANCIAL GROUP LLC,120,59,61,0.016,0.014,0.018,689014,263866,425148,0.032,0.028,0.035,0.042,0.068,0.016,0.0,0.0,0.0,0.79,0.63,0.95
MIDLAND FUNDING LLC,120,30,90,0.016,0.0070,0.027,125413,1784,123629,0.0058,0.00019,0.010,0.017,0.0,0.022,0.0,0.0,0.0,0.91,0.83,0.93
CITIBANK NA,108,48,60,0.014,0.011,0.018,419037,130647,288389,0.019,0.014,0.024,0.11,0.063,0.15,0.0,0.0,0.0,0.79,0.52,1.0
SYNCHRONY BANK,106,88,18,0.014,0.021,0.0054,118705,99290,19415,0.0055,0.011,0.0016,0.038,0.045,0.0,0.0,0.0,0.0,0.50,0.42,0.89
GATEWAY FINANCIAL SOLUTIONS,104,71,33,0.014,0.017,0.0099,586222,286022,300200,0.027,0.030,0.024,0.019,0.0,0.061,0.0,0.0,0.0,0.62,0.45,0.97
CREDIT ACCEPTANCE CORP.,100,66,34,0.013,0.015,0.010,275658,39244,236414,0.013,0.0042,0.019,0.010,0.015,0.0,0.0,0.0,0.0,0.37,0.091,0.91
