collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,27,17,10,0.14,0.16,0.11,9003,3457,5547,0.022,0.025,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.53,0.90
MIDLAND CREDIT MANAGEMENT INC,23,12,11,0.12,0.12,0.12,34978,13766,21212,0.086,0.098,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.33,1.0
PORTFOLIO RECOVERY ASSOCIATES LLC,17,9,8,0.088,0.087,0.089,8349,2635,5714,0.021,0.019,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.67,0.88
JEFFERSON CAPITAL SYSTEMS LLC,14,5,9,0.072,0.048,0.10,22320,1196,21124,0.055,0.0085,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.20,0.89
DISCOVER BANK,10,9,1,0.052,0.087,0.011,11493,2427,9066,0.028,0.017,0.034,0.10,0.11,0.0,0.0,0.0,0.0,0.70,0.67,1.0
CAPITAL ONE BANK (USA) NA,7,5,2,0.036,0.048,0.022,10993,3677,7316,0.027,0.026,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.60,1.0
UNIFUND CCR LLC,4,0,4,0.021,0.0,0.044,8717,0,8717,0.021,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MIDLAND FUNDING LLC,4,0,4,0.021,0.0,0.044,3139,0,3139,0.0077,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,4,1,3,0.021,0.0096,0.033,7905,2283,5623,0.019,0.016,0.021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
SECOND ROUND SUB LLC,4,1,3,0.021,0.0096,0.033,2470,1460,1009,0.0061,0.010,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CAVALRY SPV I LLC,3,2,1,0.015,0.019,0.011,2870,1848,1022,0.0071,0.013,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.50,1.0
LAFAYETTE EMERGENCY CARE PC,3,1,2,0.015,0.0096,0.022,4303,622,3681,0.011,0.0044,0.014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CREDITMAX INC,3,2,1,0.015,0.019,0.011,16763,8618,8145,0.041,0.062,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.50,1.0
CREDIT ACCEPTANCE CORP.,3,3,0,0.015,0.029,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANK OF AMERICA NA,3,2,1,0.015,0.019,0.011,4000,4000,0,0.0099,0.029,0.0,0.33,0.50,0.0,0.0,0.0,0.0,0.33,0.50,0.0
TD BANK USA NA,3,3,0,0.015,0.029,0.0,6835,6835,0,0.017,0.049,0.0,0.33,0.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BARCLAYS BANK DELAWARE,2,0,2,0.010,0.0,0.022,6187,0,6187,0.015,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,2,0,2,0.010,0.0,0.022,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
