collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,34,14,20,34.0%,73.7%,24.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,47.1%,35.7%,55.0%,94.1%,85.7%,100.0%
portfolio recovery associates llc,17,0,17,17.0%,0.0%,21.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,29.4%,0%,29.4%,100.0%,0%,100.0%
midland credit management inc,7,1,6,7.0%,5.3%,7.4%,0,0,0,0%,0%,0%,14.3%,100.0%,0.0%,57.1%,0.0%,66.7%,85.7%,0.0%,100.0%
jefferson capital system llc,7,0,7,7.0%,0.0%,8.6%,0,0,0,0%,0%,0%,14.3%,0%,14.3%,57.1%,0%,57.1%,100.0%,0%,100.0%
cavalry spv i llc,6,0,6,6.0%,0.0%,7.4%,0,0,0,0%,0%,0%,16.7%,0%,16.7%,50.0%,0%,50.0%,83.3%,0%,83.3%
midland funding llc,3,0,3,3.0%,0.0%,3.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
jp morgan chase bank na,3,0,3,3.0%,0.0%,3.7%,0,0,0,0%,0%,0%,66.7%,0%,66.7%,0.0%,0%,0.0%,100.0%,0%,100.0%
citibank na,2,0,2,2.0%,0.0%,2.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wakefield & associates inc,2,0,2,2.0%,0.0%,2.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
capital one bank (usa) na,2,0,2,2.0%,0.0%,2.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
freeman health system,2,0,2,2.0%,0.0%,2.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
bank of america na,2,0,2,2.0%,0.0%,2.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
pittsburg state university,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cox adrian,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cedar county memorial hospital,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sandia resolution company llc,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ncb management services inc,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midland credit manangement llc,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
clear recovery inc,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cooperative assoc. no. 52 d/b/a bolivar farmers exchange,1,0,1,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cardinal loans llc d/b/a cash n go,1,1,0,1.0%,5.3%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
world finance corp,1,1,0,1.0%,5.3%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
jump dental llc,1,1,0,1.0%,5.3%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc,1,1,0,1.0%,5.3%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
