collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,119,81,38,0.14,0.18,0.092,51909,48670,3240,0.032,0.078,0.0032,0.034,0.025,0.053,0.0,0.0,0.0,0.26,0.32,0.13
MIDLAND CREDIT MANAGEMENT INC,99,62,37,0.12,0.14,0.090,89186,57316,31870,0.054,0.091,0.031,0.010,0.016,0.0,0.0,0.0,0.0,0.32,0.32,0.32
PORTFOLIO RECOVERY ASSOCIATES LLC,98,45,53,0.11,0.10,0.13,113635,48444,65192,0.069,0.077,0.064,0.010,0.022,0.0,0.0,0.0,0.0,0.48,0.38,0.57
JEFFERSON CAPITAL SYSTEMS LLC,45,8,37,0.053,0.018,0.090,35215,3148,32067,0.021,0.0050,0.032,0.022,0.0,0.027,0.0,0.0,0.0,0.38,0.38,0.38
COMMUNITYWIDE FEDERAL CREDIT UNION,39,17,22,0.046,0.038,0.053,91851,18852,72998,0.056,0.030,0.072,0.026,0.0,0.045,0.0,0.0,0.0,0.31,0.059,0.50
CAPITAL ONE BANK (USA) NA,36,26,10,0.042,0.059,0.024,47517,36906,10610,0.029,0.059,0.010,0.14,0.12,0.20,0.0,0.0,0.0,0.47,0.46,0.50
DISCOVER BANK,34,24,10,0.040,0.054,0.024,116426,56486,59940,0.071,0.090,0.059,0.029,0.0,0.10,0.0,0.0,0.0,0.47,0.29,0.90
CAVALRY SPV I LLC,28,17,11,0.033,0.038,0.027,44872,27380,17492,0.027,0.044,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.47,0.91
CROWN ASSET MANAGEMENT LLC,24,18,6,0.028,0.041,0.015,67406,50782,16624,0.041,0.081,0.016,0.042,0.056,0.0,0.0,0.0,0.0,0.67,0.56,1.0
CITIBANK NA,19,8,11,0.022,0.018,0.027,27430,0,27430,0.017,0.0,0.027,0.11,0.13,0.091,0.0,0.0,0.0,0.63,0.25,0.91
HERITAGE ACCEPTANCE CORPORATION,16,7,9,0.019,0.016,0.022,96134,40835,55299,0.058,0.065,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.0,0.78
ONEMAIN FINANCIAL GROUP LLC,16,11,5,0.019,0.025,0.012,35523,15479,20043,0.022,0.025,0.020,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.18,0.60
UNIFUND CCR LLC,13,2,11,0.015,0.0045,0.027,17862,0,17862,0.011,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.64
SYNCHRONY BANK,11,8,3,0.013,0.018,0.0073,1298,0,1298,0.00079,0.0,0.0013,0.091,0.0,0.33,0.0,0.0,0.0,0.36,0.13,1.0
BANK OF AMERICA NA,11,7,4,0.013,0.016,0.0097,50290,5477,44813,0.031,0.0087,0.044,0.091,0.0,0.25,0.0,0.0,0.0,0.36,0.14,0.75
MIDLAND FUNDING LLC,9,1,8,0.011,0.0023,0.019,7023,3780,3243,0.0043,0.0060,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.63
ST JOSEPH REGIONAL MEDICAL CENTER PLYMOUTH CAMPUS INC,8,1,7,0.0094,0.0023,0.017,12425,0,12425,0.0076,0.0,0.012,0.25,1.0,0.14,0.0,0.0,0.0,0.63,0.0,0.71
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,8,3,5,0.0094,0.0068,0.012,47320,1955,45365,0.029,0.0031,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.33,0.60
SECOND ROUND SUB LLC,8,3,5,0.0094,0.0068,0.012,3967,1424,2543,0.0024,0.0023,0.0025,0.13,0.33,0.0,0.0,0.0,0.0,0.50,0.33,0.60
TD BANK USA NA,7,4,3,0.0082,0.0090,0.0073,6545,2826,3719,0.0040,0.0045,0.0037,0.14,0.0,0.33,0.0,0.0,0.0,0.86,0.75,1.0
GATEWAY FINANCIAL SOLUTIONS,7,3,4,0.0082,0.0068,0.0097,48018,8951,39066,0.029,0.014,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.33,1.0
